reaction_id,article_id,entity,entity_type,asian_status,reaction,reaction_reason,date
reaction_5599,Article_479,Neighbor,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-29
reaction_5600,Article_479,Security guard,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-29
reaction_5601,Article_479,Three men,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-29
reaction_5602,Article_479,Thai Me Up,business_entities,Not applicable,Support Asian Americans,"Ms. Chaisri made a sign and put it in the windows of her restaurant, Thai Me Up on the South Side.",2021-04-29
reaction_5603,Article_479,Sweet Panda Asian Market,business_entities,Not applicable,Cannot be inferred,,2021-04-29
reaction_5604,Article_480,Ty Penserga,politicians,Asian,Support Asian Americans,'People need to know that we will fight back and that we are a political force to be reckoned with.',2021-04-02
reaction_5605,Article_480,Brandon Elliott,perpetrators,Non-Asian,Cannot be inferred,,2021-04-02
reaction_5606,Article_480,Unknown Attacker,perpetrators,Cannot be inferred,Cannot be inferred,,2021-04-02
reaction_5607,Article_480,65-year-old Filipino woman,victims,Asian,Cannot be inferred,,2021-04-02
reaction_5608,Article_480,84-year-old native of Thailand,victims,Asian,Cannot be inferred,,2021-04-02
reaction_5609,Article_480,six Asian American women,victims,Asian,Support Asian Americans,"Penserga, 32, will be one of the speakers Saturday afternoon at a vigil in Lake Worth Beach's Bryant Park to remember the victims in a surge of attacks against Asian Americans around the country.",2021-04-02
reaction_5610,Article_480,Bangladeshi-American Democratic Club,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,Exact sentence(s) from relevant_sentences,2021-04-02
reaction_5611,Article_480,Center for the Study of Hate and Extremism,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-02
reaction_5612,Article_480,Al Sharpton,other_individuals,Non-Asian,Cannot be inferred,,2021-04-02
reaction_5613,Article_480,Jesse Jackson,other_individuals,Non-Asian,Cannot be inferred,,2021-04-02
reaction_5614,Article_480,Junaid Akther,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-02
reaction_5615,Article_480,New York City Police,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-04-02
reaction_5616,Article_481,Lee Wong,politicians,Asian,Support Asian Americans,"He tearfully shared that when people looked at him with accusing eyes, he told them he is an American.",2021-04-11
reaction_5617,Article_481,Filipina nurse,professionals,Asian,Cannot be inferred,,2021-04-11
reaction_5618,Article_481,Unknown Assailant,perpetrators,Non-Asian,Cannot be inferred,,2021-04-11
reaction_5619,Article_481,Asian Women,victims,Asian,Cannot be inferred,,2021-04-11
reaction_5620,Article_481,Asian Family,victims,Asian,Cannot be inferred,,2021-04-11
reaction_5621,Article_481,77-year-old Filipina,victims,Asian,Cannot be inferred,,2021-04-11
reaction_5622,Article_481,75-year-old Chinese woman,victims,Asian,Cannot be inferred,,2021-04-11
reaction_5623,Article_481,91-year-old Thai retiree,victims,Asian,Cannot be inferred,,2021-04-11
reaction_5624,Article_481,Filipino,victims,Asian,Cannot be inferred,,2021-04-11
reaction_5625,Article_481,American Husband,other_individuals,Non-Asian,Videotaping/confronting harasser/attacker,It was her burly and outspoken American husband who confronted the clerk and strongly put him in his place.,2021-04-11
reaction_5626,Article_481,Old Ladies,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-11
reaction_5627,Article_481,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-11
reaction_5628,Article_481,Philippine American Chamber of Commerce,community_groups,Not applicable,Cannot be inferred,,2021-04-11
reaction_5629,Article_483,Joe Biden,politicians,Non-Asian,Cannot be inferred,,2021-04-03
reaction_5630,Article_483,Unknown Shooter,perpetrators,Non-Asian,Cannot be inferred,,2021-04-03
reaction_5631,Article_483,Xiaojie Tan,victims,Asian,Cannot be inferred,,2021-04-03
reaction_5632,Article_483,Delaina Ashley Yaun,victims,Cannot be inferred,Cannot be inferred,,2021-04-03
reaction_5633,Article_483,Paul Andre Michels,victims,Cannot be inferred,Cannot be inferred,,2021-04-03
reaction_5634,Article_483,Yong Ae Yue,victims,Asian,Cannot be inferred,,2021-04-03
reaction_5635,Article_483,Hyun Jung Grant,victims,Asian,Cannot be inferred,,2021-04-03
reaction_5636,Article_483,Suncha Kim,victims,Asian,Cannot be inferred,,2021-04-03
reaction_5637,Article_483,Soon Chung Park,victims,Asian,Cannot be inferred,,2021-04-03
reaction_5638,Article_483,Daoyou Feng,victims,Asian,Cannot be inferred,,2021-04-03
reaction_5639,Article_483,Youngs Asian Massage,business_entities,Not applicable,Cannot be inferred,,2021-04-03
reaction_5640,Article_484,Unknown Dog Owner,perpetrators,Non-Asian,Cannot be inferred,,2021-04-12
reaction_5641,Article_484,Asian Woman,victims,Asian,Cannot be inferred,,2021-04-12
reaction_5642,Article_484,Police Officers,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-12
reaction_5643,Article_484,New York Police Department,law_enforcement_agencies,Not applicable,Government takes actions to stop AAPI hate,The New York Police Department Hate Crimes Task Force posted a picture of the suspect on Twitter.,2021-04-12
reaction_5644,Article_485,Patrick Ryder,politicians,Cannot be inferred,Government takes actions to stop AAPI hate,"Nassau County is creating a plan to help prevent anti-Asian and other hate crimes in an effort to address cultural and language needs in vulnerable communities, police Commissioner Patrick Ryder and county legislators said Thursday.",2021-04-09
reaction_5645,Article_485,Richard Nicolello,politicians,Cannot be inferred,Cannot be inferred,"Presiding Officer Richard Nicolello (R-New Hyde Park) said merely because there have been no reported hate crimes against Asian Americans in Nassau, 'that doesn't mean they aren't occurring.' Nicolello said, 'Asians are feeling the effects of these hate crimes and it's important that we are proactive with these issues.'",2021-04-09
reaction_5646,Article_485,Laura Curran,politicians,Non-Asian,Cannot be inferred,Exact sentence(s) from relevant_sentences,2021-04-09
reaction_5647,Article_485,Farah Mozawalla,professionals,Cannot be inferred,Cannot be inferred,,2021-04-09
reaction_5648,Article_485,Vilma Kari,victims,Asian,Cannot be inferred,,2021-04-09
reaction_5649,Article_485,Derek Chan,other_individuals,Asian,Cannot be inferred,,2021-04-09
reaction_5650,Article_485,David Chan,other_individuals,Asian,Cannot be inferred,,2021-04-09
reaction_5651,Article_485,Nassau Police Department,law_enforcement_agencies,Not applicable,Useless law enforcement,Nassau police said they have received no reports of physical attacks despite the rise in hate crimes against Asian Americans during the COVID-19 pandemic.,2021-04-09
reaction_5652,Article_485,Office of Asian American Affairs,ngo_or_advocacy_groups,Not applicable,Government takes actions to stop AAPI hate,Ryder said the department is working with the Office of Asian American Affairs on an outreach program to make sure community members are aware of their rights and the services the county and the police department provide.,2021-04-09
reaction_5653,Article_486,Chef J. Chong,professionals,Asian,Support Asian Americans,"'On March 20, Chong set up her dumpling stand at the ASAP Farmers Market with a mission: to donate all proceeds to Asian Americans and Pacific Islanders Women Lead and NQPIA, the National Queer Asian Pacific Islander Alliance.'",2021-04-06
reaction_5654,Article_486,Erin McGrady,professionals,Asian,Support Asian Americans,"'Purchase from Asian-owned businesses like J. Chong's,' McGrady said.",2021-04-06
reaction_5655,Article_486,Laura Smith,professionals,Asian,Support Asian Americans,"'If you can't act to protect a person of color, at least speak up about it,' Smith said.",2021-04-06
reaction_5656,Article_486,Brandon Elliot,perpetrators,Non-Asian,Cannot be inferred,,2021-04-06
reaction_5657,Article_486,65-year-old Asian American woman,victims,Asian,Cannot be inferred,,2021-04-06
reaction_5658,Article_486,Danielle Wheeler,other_individuals,Non-Asian,Cannot be inferred,,2021-04-06
reaction_5659,Article_486,Darnella Frazier,other_individuals,Non-Asian,Cannot be inferred,,2021-04-06
reaction_5660,Article_486,Jefferson Ellison,other_individuals,Non-Asian,Cannot be inferred,,2021-04-06
reaction_5661,Article_486,Campaign for Southern Equality,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-06
reaction_5662,Article_486,Asian Americans and Pacific Islanders Women Lead,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,"to donate all proceeds to Asian Americans and Pacific Islanders Women Lead and NQPIA, the National Queer Asian Pacific Islander Alliance.",2021-04-06
reaction_5663,Article_486,NQPIA,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,"to donate all proceeds to Asian Americans and Pacific Islanders Women Lead and NQPIA, the National Queer Asian Pacific Islander Alliance.",2021-04-06
reaction_5664,Article_486,Authentic Asheville,business_entities,Not applicable,Cannot be inferred,,2021-04-06
reaction_5665,Article_486,Baba Nahm,business_entities,Not applicable,Cannot be inferred,,2021-04-06
reaction_5666,Article_486,El Kimchi food truck,business_entities,Not applicable,Cannot be inferred,,2021-04-06
reaction_5667,Article_486,Wild Ginger Noodle Bar,business_entities,Not applicable,Cannot be inferred,,2021-04-06
reaction_5668,Article_486,Itto Ramen Bar and Tapas,business_entities,Not applicable,Cannot be inferred,,2021-04-06
reaction_5669,Article_486,Lee's One Fortune Farm,business_entities,Not applicable,Cannot be inferred,,2021-04-06
reaction_5670,Article_487,U.S. President Joe Biden,politicians,Non-Asian,Support Asian Americans,which have drawn widespread attention and condemnation from celebrities to U.S. President Joe Biden.,2021-04-05
reaction_5671,Article_487,NYPD Inspector Tommy Ng,professionals,Asian,Government takes actions to stop AAPI hate,NYPD Inspector Tommy Ng was assigned to lead the task force this week following an attack on 65-year-old Asian woman Monday.,2021-04-05
reaction_5672,Article_487,Asian American Federation Deputy Director Joo Han,professionals,Asian,Government takes actions to stop AAPI hate,She is spearheading an effort to train a team of volunteer 'safety ambassadors' to de-escalate racially charged incidents while they are happening.,2021-04-05
reaction_5673,Article_487,the suspect,perpetrators,Cannot be inferred,Cannot be inferred,,2021-04-05
reaction_5674,Article_487,65-year-old Asian woman,victims,Asian,Government takes actions to stop AAPI hate,NYPD Inspector Tommy Ng was assigned to lead the task force this week following an attack on 65-year-old Asian woman Monday.,2021-04-05
reaction_5675,Article_487,a young Asian man,victims,Asian,Cannot be inferred,,2021-04-05
reaction_5676,Article_487,New York City Police Department,law_enforcement_agencies,Not applicable,Government takes actions to stop AAPI hate,"The NYPD said it had increased patrols in Asian neighborhoods, including using undercover officers to prevent and disrupt attacks.",2021-04-05
reaction_5677,Article_487,Asian American Federation,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-05
reaction_5678,Article_488,President Joe Biden,politicians,Non-Asian,Cannot be inferred,,2021-04-12
reaction_5679,Article_488,Vice President Kamala Harris Emhoff,politicians,Asian,Cannot be inferred,,2021-04-12
reaction_5680,Article_488,Randy Short,other_individuals,Non-Asian,Cannot be inferred,,2021-04-12
reaction_5681,Article_489,Leif-Eric Easley,professionals,Non-Asian,Cannot be inferred,,2021-04-23
reaction_5682,Article_489,Asian women,victims,Asian,Cannot be inferred,,2021-04-23
reaction_5683,Article_489,Sikh victims,victims,Asian,Cannot be inferred,,2021-04-23
reaction_5684,Article_489,Akiko Horiba,victims,Asian,Cannot be inferred,,2021-04-23
reaction_5685,Article_489,Americans,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-23
reaction_5686,Article_489,younger generation,other_individuals,Cannot be inferred,Cannot be inferred,,2021-04-23
reaction_5687,Article_489,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-23
reaction_5688,Article_490,President Joe Biden,politicians,Non-Asian,Cannot be inferred,,2021-04-04
reaction_5689,Article_490,Ivan Y. Sun,professionals,Asian,Cannot be inferred,,2021-04-04
reaction_5690,Article_490,Sarah E. DeYoung,professionals,Cannot be inferred,Cannot be inferred,,2021-04-04
reaction_5691,Article_490,six Asian women,victims,Asian,Cannot be inferred,,2021-04-04
reaction_5692,Article_490,Stop Asian Americans and Pacific Islanders Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-04-04
