reaction_id,article_id,entity,entity_type,asian_status,reaction,reaction_reason,date
reaction_4551,Article_313,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-19
reaction_4552,Article_313,Immigrant Welcome Center,community_groups,Not applicable,Cannot be inferred,,2021-03-19
reaction_4553,Article_314,Donald Trump,politicians,Non-Asian,Cannot be inferred,,2021-03-22
reaction_4554,Article_314,Ryan Buyco,professionals,Asian,Cannot be inferred,,2021-03-22
reaction_4555,Article_314,Robert Aaron Long,perpetrators,Non-Asian,Cannot be inferred,,2021-03-22
reaction_4556,Article_314,Asian-American women,victims,Asian,Cannot be inferred,,2021-03-22
reaction_4557,Article_314,Vincent Chin,victims,Asian,Cannot be inferred,,2021-03-22
reaction_4558,Article_314,Albert Harris-Russell,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-22
reaction_4559,Article_314,Tai Hai Le,other_individuals,Asian,Cannot be inferred,,2021-03-22
reaction_4560,Article_314,Minkyung Chung,other_individuals,Asian,Cannot be inferred,,2021-03-22
reaction_4561,Article_314,Dustin Sundara,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-22
reaction_4562,Article_314,Adrian Lee,other_individuals,Asian,Attending marches/rallies,Lee helped plan a vigil for 6:30 p.m. Tuesday on the University of Central Florida campus to honor the victims.,2021-03-22
reaction_4563,Article_314,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-22
reaction_4564,Article_314,Asian Pacific American Coalition,community_groups,Not applicable,Cannot be inferred,,2021-03-22
reaction_4565,Article_315,Sandy Ma,victims,Asian,Support Asian Americans,"“Don’t let other people define you,” Ma said. “Just be unique. It’s OK to speak up and speak out.”",2021-03-20
reaction_4566,Article_315,Amy Agbayani,professionals,Asian,Cannot be inferred,,2021-03-20
reaction_4567,Article_315,Unknown Gunman,perpetrators,Non-Asian,Cannot be inferred,,2021-03-20
reaction_4568,Article_315,Soon Park,victims,Asian,Cannot be inferred,,2021-03-20
reaction_4569,Article_315,Hyun Grant,victims,Asian,Cannot be inferred,,2021-03-20
reaction_4570,Article_315,Suncha Kim,victims,Asian,Cannot be inferred,,2021-03-20
reaction_4571,Article_315,Yong Yue,victims,Asian,Cannot be inferred,,2021-03-20
reaction_4572,Article_315,Xiaojie Tan,victims,Asian,Cannot be inferred,,2021-03-20
reaction_4573,Article_315,Daoyou Feng,victims,Asian,Cannot be inferred,,2021-03-20
reaction_4574,Article_315,Delaina Ashley Yaun,victims,Asian,Cannot be inferred,,2021-03-20
reaction_4575,Article_315,Paul Andre Michaels,victims,Non-Asian,Cannot be inferred,,2021-03-20
reaction_4576,Article_315,Cu Ri Lee,other_individuals,Asian,Cannot be inferred,,2021-03-20
reaction_4577,Article_315,Jasmine Pontillas Dave,other_individuals,Asian,Cannot be inferred,,2021-03-20
reaction_4578,Article_315,Kauai Police Department,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-20
reaction_4579,Article_315,Hawaii State Legislature,government_bodies,Not applicable,Support Asian Americans,Even the state Legislature passed resolutions condemning any type of xenophobia or anti-Asian sentiments — especially in Hawaii.,2021-03-20
reaction_4580,Article_315,AF3IRM Hawaii,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-20
reaction_4581,Article_315,Chinese Chamber of Commerce of Hawaii,business_entities,Not applicable,Support Asian Americans,"The Chinese Chamber of Commerce of Hawaii released a statement Thursday addressing the incidents, citing that though Hawaii is a melting pot of ethnicities, that doesn’t mean racial discrimination doesn’t exist.",2021-03-20
reaction_4582,Article_316,Mary Ng,politicians,Asian,Support Asian Americans,"""I think the request is that Asian Canadians need all Canadians to stand alongside us, to speak out and to be vocal and to stand against anti-Asian racism and to certainly stand up for us in this fight, Ng said.""",2021-03-19
reaction_4583,Article_316,Henry Yu,professionals,Asian,Cannot be inferred,,2021-03-19
reaction_4584,Article_316,21-year-old suspect,perpetrators,Cannot be inferred,Cannot be inferred,,2021-03-19
reaction_4585,Article_316,Asian American women,victims,Asian,Cannot be inferred,,2021-03-19
reaction_4586,Article_316,Amy Go,other_individuals,Asian,Cannot be inferred,,2021-03-19
reaction_4587,Article_316,Sgt. Steve Addison,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-19
reaction_4588,Article_316,Vancouver police,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-19
reaction_4589,Article_316,Toronto police,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-19
reaction_4590,Article_316,Ottawa police,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-19
reaction_4591,Article_316,Chinese Canadian National Council for Social Justice,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-19
reaction_4592,Article_317,John Horgan,politicians,Non-Asian,Support Asian Americans,"Horgan condemned 'disturbing stories of a rise in anti-Asian racist behaviour since the beginning of the Covid-19 pandemic', adding that 'racism is also a virus'.",2020-05-21
reaction_4593,Article_317,Henry Shuen Ngei Yu,professionals,Asian,Cannot be inferred,,2020-05-21
reaction_4594,Article_317,Fo Niemi,professionals,Cannot be inferred,Cannot be inferred,,2020-05-21
reaction_4595,Article_317,Dakota Holmes,victims,Cannot be inferred,Support Asian Americans,'The only reason I'm sharing this story is that racism is not OK. If anyone else experiences something like this they should speak out. We're all in this together.',2020-05-21
reaction_4596,Article_317,Sue Simigak,victims,Cannot be inferred,Cannot be inferred,,2020-05-21
reaction_4597,Article_317,Vancouver Police Department,law_enforcement_agencies,Not applicable,Cannot be inferred,,2020-05-21
reaction_4598,Article_317,Centre for Research Action on Race Relations,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-05-21
reaction_4599,Article_317,Don Bain,other_individuals,Non-Asian,Cannot be inferred,,2020-05-21
reaction_4600,Article_317,Kato,other_individuals,Not applicable,Cannot be inferred,,2020-05-21
reaction_4601,Article_317,Unknown Attacker,perpetrators,Non-Asian,Cannot be inferred,,2020-05-21
reaction_4602,Article_318,Panelists,professionals,Cannot be inferred,Speaking up on social media,"Panelists including college professors, writers and journalists drew attention on hostility mindset and behaviors after the COVID-19 pandemic, asking people to “speak out and fight hate.”",2020-05-29
reaction_4603,Article_318,19-year-old man,perpetrators,Non-Asian,Cannot be inferred,,2020-05-29
reaction_4604,Article_318,Family from Myanmar,victims,Asian,Cannot be inferred,,2020-05-29
reaction_4605,Article_318,Everyday citizens,other_individuals,Cannot be inferred,Support Asian Americans,"We, the undersigned, call on everyday citizens to join us in standing in solidarity with all those targeted by hate during COVID-19.",2020-05-29
reaction_4606,Article_318,Pen America,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,The statement is followed by a day-long event of online panel discussions hosted by Pen America and Asian American Writers’ Workshops on May 27.,2020-05-29
reaction_4607,Article_318,Asian American Writers’ Workshops,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,The statement is followed by a day-long event of online panel discussions hosted by Pen America and Asian American Writers’ Workshops on May 27.,2020-05-29
reaction_4608,Article_318,ADL,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-05-29
reaction_4609,Article_318,Sam's Club,business_entities,Not applicable,Cannot be inferred,,2020-05-29
reaction_4610,Article_319,Ziyian Kwan,celebrities,Asian,Support Asian Americans,The confluence of these opposing events inspired Vancouver dancer and choreographer Ziyian Kwan to organize a peaceful dance action earlier this week.,2020-05-16
reaction_4611,Article_319,Donald Trump,politicians,Non-Asian,Cannot be inferred,,2020-05-16
reaction_4612,Article_319,Derek Sloan,politicians,Non-Asian,Cannot be inferred,,2020-05-16
reaction_4613,Article_319,Theresa Tam,professionals,Asian,Cannot be inferred,,2020-05-16
reaction_4614,Article_319,Chinese Canadian National Council for Social Justice,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-05-16
reaction_4615,Article_319,Chinese Cultural Centre,community_groups,Not applicable,Cannot be inferred,,2020-05-16
reaction_4616,Article_319,Unknown Attacker,perpetrators,Non-Asian,Cannot be inferred,,2020-05-16
reaction_4617,Article_319,the general public,other_individuals,Cannot be inferred,Cannot be inferred,,2020-05-16
reaction_4618,Article_320,President Trump,politicians,Non-Asian,Cannot be inferred,,2020-05-12
reaction_4619,Article_320,CBS News reporter Weijia Jiang,victims,Asian,Cannot be inferred,,2020-05-12
reaction_4620,Article_320,CNN’s Brian Stelter,professionals,Non-Asian,Support Asian Americans,"CNN’s Brian Stelter immediately cried racism, saying shortly after this incident, on-air, that 'what we saw in that exchange with Weijia Jiang was something that has racial overtones. It's racist to look at an Asian American White House correspondent and say, 'Ask China.'",2020-05-12
reaction_4621,Article_320,CNN colleague Wolf Blitzer,professionals,Non-Asian,Cannot be inferred,,2020-05-12
reaction_4622,Article_321,Joanna Hausmann,celebrities,Cannot be inferred,Cannot be inferred,,2020-05-26
reaction_4623,Article_321,Joe Wong,celebrities,Asian,Speaking up on social media,"Instead, he’s using his platform to speak out against the recent spate of virus-related attacks on Asian Americans.",2020-05-26
reaction_4624,Article_321,Asian Americans,victims,Asian,Speaking up on social media,"Instead, he’s using his platform to speak out against the recent spate of virus-related attacks on Asian Americans.",2020-05-26
reaction_4625,Article_321,my mom,other_individuals,Cannot be inferred,Color blind/minimizing racism,"We had a foreign student adviser who told us the key to living in America is to be slow to take offense. Later on, I gradually realized that it was just a way to tell you not to speak up when you see something wrong.",2020-05-26
reaction_4626,Article_322,Mayor Steve Chirico,politicians,Non-Asian,Support Asian Americans,He called the resolution and action steps denouncing racism 'a long time coming.',2020-05-23
reaction_4627,Article_322,city council member Benny White,politicians,Non-Asian,Support Asian Americans,"'Step up and say something about it,' White said.",2020-05-23
reaction_4628,Article_322,Naperville native Christine Simonson,victims,Non-Asian,Cannot be inferred,,2020-05-23
reaction_4629,Article_322,Jennifer Chen,victims,Asian,Cannot be inferred,,2020-05-23
reaction_4630,Article_322,Chinese community leader Nancy Chen Chen,other_individuals,Asian,Support Asian Americans,City council members thanked Chinese community leader Nancy Chen Chen — she reached out a month ago seeking a city denouncement of acts against Asian Americans.,2020-05-23
reaction_4631,Article_322,Lucy Chen,other_individuals,Asian,Support Asian Americans,"'We applaud your leadership in standing up against racism in all forms,' Lucy Chen, board chairwoman of the The United Chinese Americans Illinois Chapter, said in written comments.",2020-05-23
reaction_4632,Article_322,Resident Karen Peck,other_individuals,Non-Asian,Cannot be inferred,,2020-05-23
reaction_4633,Article_322,The United Chinese Americans Illinois Chapter,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-05-23
reaction_4634,Article_322,Naperville Neighbors United,community_groups,Not applicable,Cannot be inferred,,2020-05-23
reaction_4635,Article_323,Mayor Ron Nirenberg,politicians,Cannot be inferred,Support Asian Americans,"The resolution, proposed by Mayor Ron Nirenberg, states that 'COVID-19 is a public health issue, not a racial, religious or ethnic one, and the deliberate use of terms such as 'Chinese virus' or 'Kung Fu virus' to describe COVID-19 only encourages hate crimes and incidents against Asians and further spreads misinformation at a time when communities should be working together to get through this crisis'.",2020-05-11
reaction_4636,Article_323,Jon Taylor,professionals,Cannot be inferred,Speaking up on social media,"""Calling people out for their hateful comments is a reminder that words can and do have meaning and consequences.""",2020-05-11
reaction_4637,Article_323,Steven Pei,professionals,Asian,Support Asian Americans,'We appreciate very much that the San Antonio City Council declared war against hate speeches such as 'Chinese virus' and 'Kung Fu flu' to ensure safety of the entire community.',2020-05-11
reaction_4638,Article_323,the assailant,perpetrators,Cannot be inferred,Cannot be inferred,,2020-05-11
reaction_4639,Article_323,an Asian man,victims,Asian,Cannot be inferred,,2020-05-11
reaction_4640,Article_323,San Antonio City Council,government_bodies,Not applicable,Support Asian Americans,"The San Antonio City Council unanimously passed a resolution on Thursday denouncing bigotry, anti-Semitism, crimes against Asian Americans and 'hateful speech' amid the COVID-19 pandemic.",2020-05-11
